source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	F01	F01	IMPROVEMENTS_PLAN.md;docs/improvements/f01-modal-first-paste-routing.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Modal owner receives/consumes paste before hidden editors	deferred_not_selected_oracle_preserved	not established	TablePro modal paste	historical_proposal_not_current_product_gate	Deferred proposal, not selected by immutable-oracle parity. Preserve oracle02f5294b TablePro app.rs237-254 Picker paste fallthrough; do not impose exhaustive modal-first ownership or apply this TablePro proposal to Holla. Any later change requires explicit authority	Source-qualified disposition against exact current oracle; no proposed-behavior PASS claim	TASK-017;TASK-023	docs/refactoring-plan/historical-obligations.tsv:132	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	disposition	Deferred proposal, not selected by immutable-oracle parity. Preserve oracle02f5294b TablePro app.rs237-254 Picker paste fallthrough; do not impose exhaustive modal-first ownership or apply this TablePro proposal to Holla. Any later change requires explicit authority Source disposition: deferred_not_selected_oracle_preserved. Exact source: docs/refactoring-plan/historical-obligations.tsv:132.
HIST	HAR-004	HAR-004	docs/audit/api-audit.md:151-194;docs/audit/app-audit.md:132-178	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=383e16fc;e81ca17b	Encapsulated hit/focus registration and layer ownership prevent inert bypass and manual reregistration	accepted amended	unread	Ui; overlays; all app modals	unverified	Replace public registry mutation and duplicate placement algorithms	Reverse registration order; nested pointer/keyboard isolation; dismissal focus restore	TASK-010;TASK-017	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:5	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Encapsulated hit/focus registration and layer ownership prevent inert bypass and manual reregistration Source disposition: accepted amended. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:5.
HIST	HAR-035	HAR-035	docs/reviews/slice2-architecture-review.md:B7/B11/B12;M2-M5/M29;572-587	4e15e97e	Bounded transition-only focus settle; owner capture; layer outside-hit and restore semantics	J accepted; later runtime ordering governs	unread	runtime routing; registry; focus; capture; layers; cursor	unverified	Verify order edges instead of replay or draw-order ownership assumptions	No duplicate key activation; lower-layer outside hit; inert silent discard versus rejection; pre-draw restore key; close releases capture; duplicate layer draw diagnostic	TASK-010;TASK-017	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:36	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Bounded transition-only focus settle; owner capture; layer outside-hit and restore semantics Source disposition: J accepted; later runtime ordering governs. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:36.
HIST	HI-005	HI-005	docs/audit/interaction-audit.md B4-B8	e81ca17b	Focus scopes restoration explicit capture nested layers and cursor arbitration	accepted and amended	7899678 reported; later corrections require join	focus; capture; layer; cursor	not independently tested	Top-layer hit wins regardless registration; focused owner cursor; resize delivers focus transition	nested overlays; reversed draw order; capture release; multi-writer cursor; resize focus pair	TASK-010;TASK-017	docs/refactoring-plan/history-inputs-obligations.tsv:6	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Focus scopes restoration explicit capture nested layers and cursor arbitration Source disposition: accepted and amended. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:6.
HIST	HI-041	HI-041	docs/reviews/adjudication-n-layer-measure.md N1-N2	d7faa2ce	Explicit LayerSize Fill/Fixed; only runtime resolves placement; pure Ui resolve/metrics for measure	accepted	7899678 reported	LayerSpec; Dialog; Measure; Theme metrics	not independently tested	No sentinel0 size; no component duplicate center/clamp; slots/theme glyphs affect measurement	tiny viewport; resize/reanchor; wrapped rows; shared draw pure measure	TASK-012;TASK-017	docs/refactoring-plan/history-inputs-obligations.tsv:42	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Explicit LayerSize Fill/Fixed; only runtime resolves placement; pure Ui resolve/metrics for measure Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:42.
HIST	HI-047	HI-047	docs/reviews/adjudication-q-residuals.md; STATE	ad94d12a	Select opens Popover without focus trap; OVERLAY distinct from TRAPS_FOCUS	accepted Q; contradictory trap proposed and under adjudication at handoff	capability code reported Mencius dirty checkpoint	Select; layer; conformance capability	not independently tested	Join final §33/later ruling; never silently convert popover to modal to satisfy case14	outside-focus dismissal; owner focus; pointer barrier; modal-only tab trapping	TASK-017;TASK-018	docs/refactoring-plan/history-inputs-obligations.tsv:48	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Select opens Popover without focus trap; OVERLAY distinct from TRAPS_FOCUS Source disposition: accepted Q; contradictory trap proposed and under adjudication at handoff. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:48.
HIST	HI-053	HI-053	docs/reviews/adjudication-n-layer-measure.md N1	d7faa2ce	Fixed zero means empty Rect; size never grows into free space; only resize_layer/reanchor mutate open geometry	accepted; callback measurement and mutable LayerSpec closure rejected	7899678 reported	LayerSpec; runtime resolver	not independently tested	Preserve kind/inert/initial-focus after open; repaint only on geometry change; retain scope semantics for empty layer	Fixed0; oversized/tiny viewport; identical resize no repaint; rejected outside mutable policy access	TASK-017	docs/refactoring-plan/history-inputs-obligations.tsv:54	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Fixed zero means empty Rect; size never grows into free space; only resize_layer/reanchor mutate open geometry Source disposition: accepted; callback measurement and mutable LayerSpec closure rejected. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:54.
HIST	HI-062	HI-062	docs/reviews/adjudication-p-prototype-decisions.md P3	bb92a657	Diagnose every undrained runtime-addressed Layer/Cancel/FocusIn/FocusOut owner regardless decorative registration	accepted with factual correction	0f66160 reported	Runtime; IntentQueue; Dialog	not independently tested	Unconditional owner update; size at opener prevents Fill flash; decorative pointer exemption stays; no redraw-based result polling	Gated-shape diagnostic negativecontrol vs unconditional Dismissed action; decorative pointer no bucket; all within samehandle	TASK-010;TASK-017	docs/refactoring-plan/history-inputs-obligations.tsv:63	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Diagnose every undrained runtime-addressed Layer/Cancel/FocusIn/FocusOut owner regardless decorative registration Source disposition: accepted with factual correction. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:63.
HIST	HL-54-DIM	HL-54-DIM	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	ecc13378 §54.5	dim_layer zero identity; semantic monotonic non-ladder Muted/Faint/Ghost/erase	accepted-architecture-parity-constrained	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Color-equality reverse lookup; constant Muted at every step	All color levels; exact oracle cells constrain visible policy; no newly authorized visual changes	TASK-011;TASK-017	docs/refactoring-plan/history-late-obligations.tsv:4	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	dim_layer zero identity; semantic monotonic non-ladder Muted/Faint/Ghost/erase Source disposition: accepted-architecture-parity-constrained. Exact source: docs/refactoring-plan/history-late-obligations.tsv:4.
HIST	HM65	HM65	COMPONENT_ARCHITECTURE.md	3adb6efe §54;ecc13378 §54.5	Ui dim_layer zero byte identity and total semantic Muted→Faint→Ghost→erase; no generic resolved-color equality reverse lookup	accepted;later Meter authored policy exception separate	main ui/paint.rs:273;:431;:461	Ui;Jackin crossfade	retain_verify	Preserve role provenance under collisions/all capability levels and exact oracle fade frames	zero-step bytes; all foreground roles; collisions; step>=4 erase to actual backdrop	TASK-011;TASK-017	docs/refactoring-plan/history-middle-obligations.tsv:66	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Ui dim_layer zero byte identity and total semantic Muted→Faint→Ghost→erase; no generic resolved-color equality reverse lookup Source disposition: accepted;later Meter authored policy exception separate. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:66.
HIST	INLINE-F8	INLINE-F8	COMPONENT_ARCHITECTURE.md	27bd918e3a8a0a7fdba14fb10643139340d6281f	Nested Select popup owns its layer lifecycle, independent of draw order; Esc reaches control before outer layer.	accepted; later amendments apply	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	A17,A19,A80	Nested popup closes before dialog; no deferred repaint or re-registration hack; apply later popover focus policy.	TASK-017;TASK-018;TASK-019	docs/refactoring-plan/history-inline-obligations.tsv:9	refines A17,A19,A80; retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Nested Select popup owns its layer lifecycle, independent of draw order; Esc reaches control before outer layer. Source disposition: accepted; later amendments apply. Exact source: docs/refactoring-plan/history-inline-obligations.tsv:9.
HIST	O06	O06	docs/improvements-plan-reference.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Generic container/modal framework proposal	retired	not established	rejected design ledger	current_main_mapping_required	Use accepted runtime/layer/container architecture	rejected design ledger	TASK-017	docs/refactoring-plan/historical-obligations.tsv:191	global semantic anchor; supplemental clauses retained	R-004	AC-004	CHK-001	forbidden	Generic container/modal framework proposal Source disposition: retired. Exact source: docs/refactoring-plan/historical-obligations.tsv:191.
HIST	RG25	RG25	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md;dce91d51;2d81eec4;25ea92b0;efada044;d4715f8e	One layered overlay contract handles stack,z-order,modal barrier,trapping,restore,outside click,Esc,anchor,flip,clamp,cursor,hints,lifecycle	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	A-layers; overlay family matrix	historical_contract_extracted_current_proof_owned_by_matrices	A-layers; overlay family matrix	Nested overlay full input/paste/wheel/cursor journey	TASK-017	docs/refactoring-plan/history-other-obligations.tsv:26	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	One layered overlay contract handles stack,z-order,modal barrier,trapping,restore,outside click,Esc,anchor,flip,clamp,cursor,hints,lifecycle Source disposition: accepted. Exact source: docs/refactoring-plan/history-other-obligations.tsv:26.
