source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	EARLY-AMEND-045	EARLY-AMEND-045	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	15371443 §§16.2,29;2a0cf299	Test command filters must select actual integration module names and valid typed syntax.	accepted correction	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Remove fictitious conformance:: prefix; Option<StateFlags> comma fixes;934 conformance result belongs to tested f713ccb only.	Enumerate and require nonzero matched tests before execution; no stale PASS counts or zero-test filter success.	TASK-066;TASK-068;TASK-071	docs/refactoring-plan/history-early-amendments-obligations.tsv:46	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Test command filters must select actual integration module names and valid typed syntax. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:46.
HIST	F23h	F23h	IMPROVEMENTS_PLAN.md;docs/improvements/f23h-precise-subsidiary-regressions-v09.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Retain exact actual-paste, modifier, drag and search regression inputs	current_holla_done_later_editors_open	c9710d81;b5f237d4;03df2681;8f7ed0e1;1615aa56;11ae5078;4399e9dd;1aaa9b01;812bad84 (see linked slice evidence)	input regression corpus	current_main_mapping_required	Do not widen claim from Ctrl+Enter to all modifiers or wheel to drag	input regression corpus	TASK-066;TASK-069	docs/refactoring-plan/historical-obligations.tsv:164	global semantic anchor; supplemental clauses retained	R-003	AC-003	CHK-005	preservation	Retain exact actual-paste, modifier, drag and search regression inputs Source disposition: current_holla_done_later_editors_open. Exact source: docs/refactoring-plan/historical-obligations.tsv:164.
HIST	HAR-018	HAR-018	docs/audit/api-audit.md:1209-1280	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=834aa58e	Historical tests omit purity custom theme mono tiny rect secrets nested identity/performance	historical evidence	unread	conformance; harness; catalog	unverified	Close actual obligations beyond historical counts; no inherited pass	Named tests executed nonzero; immutable oracle; actual action/state/frame assertions	TASK-031;TASK-066;TASK-071	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:19	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Historical tests omit purity custom theme mono tiny rect secrets nested identity/performance Source disposition: historical evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:19.
HIST	HAR-020	HAR-020	docs/audit/app-audit.md:337-363	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=e81ca17b;acceptance=a156054d;accepted23=7b27732a:COMPONENT_ARCHITECTURE.md:3927-3954	23 app-side reusable-control dispositions fixed by accepted architecture §18.3, with current later API amendments	accepted dispositions; later exact API amendments and immutable UI oracle govern	unread	NavList; forms; help; picker chain; layout; request bus	unverified	Prove each of the23 accepted move/compose/split/keep-domain dispositions with its responsible component and actual app callers; bind later API supersession explicitly; #22 moves only generic Cx services, never domain Request/Go/Status; no fs/Git/1Password/SQL/route vocabulary promoted	Finite23 source-disposition table plus production ownership and public-composition witnesses per item; negative cases reject app-local generic control loops and library-owned product request enums; immutable oracle proves unchanged app effects and cells	TASK-065;TASK-066	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:21	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	23 app-side reusable-control dispositions fixed by accepted architecture §18.3, with current later API amendments. Current source correction: Prove each of the23 accepted move/compose/split/keep-domain dispositions with its responsible component and actual app callers; bind later API supersession explicitly; #22 moves only generic Cx services, never domain Request/Go/Status; no fs/Git/1Password/SQL/route vocabulary promoted. Exact full clause/proof: historical-obligations-canonical.tsv HAR-020. Accepted23 source: 7b27732a:COMPONENT_ARCHITECTURE.md:3927-3954; production per-item witnesses are the finite23 table in TASK-065 trusted/obligations.md, not a source-table PASS. Source disposition: accepted dispositions; later exact API amendments and immutable UI oracle govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:21.
HIST	HAR-021	HAR-021	docs/audit/app-audit.md original:408-567	e81ca17b	Product journeys and stable test addressing survive migration	historical preservation evidence	unread	all three apps; harness	unverified	Preserve Showcase editing/nav; TablePro safe SQL/history; Jackin eight scenarios/arbiter/accounts/Capsule	Oracle key+mouse+resize domain actions and full cells; virtual clock; secret amendments	TASK-066;TASK-069;TASK-071	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:22	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Product journeys and stable test addressing survive migration Source disposition: historical preservation evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:22.
HIST	HAR-043	HAR-043	docs/reviews/slice2-architecture-review.md:780-808	4e15e97e	Fourteen prototype gates and bounded disposable prototype scope	J accepted stage-specific acceptance; not current completion proof	unread	prototype; examples; conformance; render; Buttons journeys; public API review	unverified	Map every gate to current owner proof and explicit supersession; no prototype expansion by inertia	Complete examples; author-only import; named unit behaviors; seven conformance fixtures; theme/size matrix; override/layer scenes; retained Buttons tests; zero diagnostics; structural/docs checks; legacy compatibility; independent review	TASK-033;TASK-066	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:44	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Fourteen prototype gates and bounded disposable prototype scope Source disposition: J accepted stage-specific acceptance; not current completion proof. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:44.
HIST	HI-039	HI-039	docs/reviews/slice3-foundations-review.md F9/F11/F12/F17/F23	2e86bf61	Architecture checks scan all production items; names correspond to executable tests; conformance meaningful	accepted	7899678 reported	xtask; architecture; conformance; compile-fail	not independently tested	Close real missing obligations; no tail after cfg(test) omission; no zero-test false pass	mutations after test-attributed item; compile-fail; test listing; genuine state/action assertions	TASK-031;TASK-065;TASK-066;TASK-071	docs/refactoring-plan/history-inputs-obligations.tsv:40	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Architecture checks scan all production items; names correspond to executable tests; conformance meaningful Source disposition: accepted. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:40.
HIST	HI-050	HI-050	docs/audit/app-audit.md5-6; STATE baseline	e81ca17b	Historical app tests and deterministic journeys preserve product semantics across architecture migration	historical evidence; current immutable oracle wins	pre-refactor test198 baseline; later247 reported	Showcase; TablePro; Jackin; Holla from oracle auditors	not independently tested	Expand beyond old screenshots/counts; exact key/mouse/focus/resize/domain action outcomes	oracle-driven full frames and actions; deterministic clock; cursor/hitbox assertions	TASK-066;TASK-069;TASK-071	docs/refactoring-plan/history-inputs-obligations.tsv:51	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Historical app tests and deterministic journeys preserve product semantics across architecture migration Source disposition: historical evidence; current immutable oracle wins. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:51.
HIST	HI-051	HI-051	STATE P1 Slice5 obligation	beca6d55	Merge prototype Buttons example and forced matrix into apps/showcase; strike temporary deviation	accepted deferred to Slice5	prototype8ec40c1; current migration not checked	showcase Buttons; examples; conformance	not independently tested	Avoid permanent example-only demo/production divergence; all public components showcased	real app page ownership and forced matrix coverage; no obsolete prototype escape	TASK-033;TASK-066	docs/refactoring-plan/history-inputs-obligations.tsv:52	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Merge prototype Buttons example and forced matrix into apps/showcase; strike temporary deviation Source disposition: accepted deferred to Slice5. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:52.
HIST	HI-060	HI-060	docs/reviews/adjudication-p-prototype-decisions.md P2	bb92a657	Render matrix test paths binding; two targets temporary throughSlice4 and mergeSlice5	accepted dated staging	0f66160/dc3e0fa reported	render.rs; render_components.rs; gate scripts	not independently tested	Check split expired or later amendment; while split every render gate names both, never halfmatrix green	List actual render::components paths; full matrix both themes/colors/sizes; later source ownership join	TASK-066;TASK-071	docs/refactoring-plan/history-inputs-obligations.tsv:61	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Render matrix test paths binding; two targets temporary throughSlice4 and mergeSlice5 Source disposition: accepted dated staging. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:61.
HIST	HI-066	HI-066	docs/reviews/adjudication-q-residuals.md amendmenthistory	52da8375;c78c462a;15371443;2a0cf299	AppliedQ claims expanded then corrected to typed fixture, real testfilters and exacttestedsource; otherquestions explicitlysuperseded	accepted evidence corrections; not currentmainPASS	f713ccb934 conformance reported not rerun	Evidence; Q; ChipBar; RadioGroup; StatusBar	not independently tested	Map radiovalue/ChipAddRequested/hover to§50-51; FieldControl unresolvedinQ; Choice/Brand remainopen; PARTSfirstfuturehook notopen gate	Count selected tests; currentfixture Someempty distinctNone; evaluate semantic truth beyond reason-string checks	TASK-031;TASK-066	docs/refactoring-plan/history-inputs-obligations.tsv:67	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	disposition	AppliedQ claims expanded then corrected to typed fixture, real testfilters and exacttestedsource; otherquestions explicitlysuperseded Source disposition: accepted evidence corrections; not currentmainPASS. Exact source: docs/refactoring-plan/history-inputs-obligations.tsv:67.
HIST	HL-63-KEYS	HL-63-KEYS	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §63	64 first-generation TooSmall keys allocated item24	accepted-historical-only	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: First-generation as permission to change legacy app frames	Retain historical identity and compare current required too-small flows to immutable oracle	TASK-008;TASK-066	docs/refactoring-plan/history-late-obligations.tsv:21	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	64 first-generation TooSmall keys allocated item24 Source disposition: accepted-historical-only. Exact source: docs/refactoring-plan/history-late-obligations.tsv:21.
HIST	HL-74-BASELINES	HL-74-BASELINES	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	ecc13378 §74.3	New per-app visual/perf files; retain frozen root before-images; extend CI same creation; visual item32/perf33	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Move frozen file; app keys under component item19; worse perf row bless	Frames vs matching historical before; perf side-by-side rows; current oracle stricter than historical allowances	TASK-008;TASK-066;TASK-067	docs/refactoring-plan/history-late-obligations.tsv:55	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	New per-app visual/perf files; retain frozen root before-images; extend CI same creation; visual item32/perf33 Source disposition: accepted. Exact source: docs/refactoring-plan/history-late-obligations.tsv:55.
HIST	HM16	HM16	COMPONENT_ARCHITECTURE.md	838f25e0 §36;4d262110 §49	First-generation baseline is not visual approval; frame content requires review; values need direct semantic assertions before a hash can protect them	accepted_strengthened_by_PLANNING_GOAL	bfcf5e4 historical	baseline tooling;conformance;reference capture	retain_stronger_oracle_contract	Generate trusted reference only from immutable oracle; inspect complete frames/cells including style	trusted canonical equality; semantic status/selection/geometry assertions	TASK-008;TASK-066	docs/refactoring-plan/history-middle-obligations.tsv:17	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	First-generation baseline is not visual approval; frame content requires review; values need direct semantic assertions before a hash can protect them Source disposition: accepted_strengthened_by_PLANNING_GOAL. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:17.
HIST	HM17	HM17	COMPONENT_ARCHITECTURE.md	838f25e0 §36.3;4d262110 §49.1	First failing test is not complete moved-cell inventory; enumerate all keys rather than infer from panic count	accepted	bfcf5e4 measured22_not24	capture/comparison runner	retain_verify	Complete case set and all mismatch artifacts; unknown cells must fail coverage	multi-axis multiple-mismatch fixture; exact scenario/key-set equality	TASK-008;TASK-066	docs/refactoring-plan/history-middle-obligations.tsv:18	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	First failing test is not complete moved-cell inventory; enumerate all keys rather than infer from panic count Source disposition: accepted. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:18.
HIST	HM34	HM34	COMPONENT_ARCHITECTURE.md;docs/audit/legacy-test-disposition.md	e6eaca48 §44;3fa382cb	247 legacy tests require individual assertion/workload dispositions; aggregate new count and same benchmark name cannot prove preservation	accepted	3fa382cb inventory	all components;three old apps;perf	historical_map_needs_current_reconciliation	Map 76 lib/33 showcase/41 tablepro/67 jackin/30 perf assertions including split successors and reasoned removals	machine per-test set equality and current named successor verification	TASK-007;TASK-066;TASK-071	docs/refactoring-plan/history-middle-obligations.tsv:35	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	247 legacy tests require individual assertion/workload dispositions; aggregate new count and same benchmark name cannot prove preservation Source disposition: accepted. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:35.
HIST	HM47	HM47	docs/audit/legacy-test-disposition.md;COMPONENT_ARCHITECTURE.md	7b27732a8c3c131760ec3438f641cb3c11343a42:COMPONENT_ARCHITECTURE.md GAP-14;§44.6;§47 (current cumulative source; originating edge in section coverage index)	Deletion cannot precede successor components/tests/evidence; preserve frozen before-images after producer removal	accepted_migration_invariant;old_sequence_complete	77847196 historical_root_removal	workspace;apps;frozen evidence	retain_final_structure	No new legacy tree; account source tests before deleting any integration helper; immutable oracle evidence separate	single ownership; no duplicate source; per-assertion inventory; frozen checksum	TASK-065;TASK-066	docs/refactoring-plan/history-middle-obligations.tsv:48	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	Deletion cannot precede successor components/tests/evidence; preserve frozen before-images after producer removal Source disposition: accepted_migration_invariant;old_sequence_complete. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:48.
HIST	RG09	RG09	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md;dce91d51;2d81eec4;25ea92b0;efada044;d4715f8e	One public API with every component explicitly migrated/decomposed/replaced/removed	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	A-disposition; component inventory	historical_contract_extracted_current_proof_owned_by_matrices	A-disposition; component inventory	No hidden legacy API/facade or undocumented omission	TASK-065;TASK-066	docs/refactoring-plan/history-other-obligations.tsv:10	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-003	AC-003	CHK-005	preservation	One public API with every component explicitly migrated/decomposed/replaced/removed Source disposition: accepted. Exact source: docs/refactoring-plan/history-other-obligations.tsv:10.
