x	y	symbol_debug	fg	bg	modifier	modifier_bits
33	1	"a"	Black	Black	NONE	0
34	1	"d"	Black	Black	NONE	0
35	1	"m"	Black	Black	NONE	0
36	1	"i"	Black	Black	NONE	0
37	1	"r"	Black	Black	NONE	0
38	1	"a"	Black	Black	NONE	0
39	1	"l"	Black	Black	NONE	0
0	2	" "	White	Black	NONE	0
1	2	" "	White	Black	NONE	0
2	2	" "	White	Black	NONE	0
3	2	"A"	White	Black	NONE	0
4	2	"l"	White	Black	NONE	0
5	2	"a"	White	Black	NONE	0
6	2	"n"	White	Black	NONE	0
7	2	" "	White	Black	NONE	0
8	2	"T"	White	Black	NONE	0
9	2	"u"	White	Black	NONE	0
10	2	"r"	White	Black	NONE	0
11	2	"i"	White	Black	NONE	0
12	2	"n"	White	Black	NONE	0
13	2	"g"	White	Black	NONE	0
14	2	" "	White	Black	NONE	0
15	2	" "	White	Black	NONE	0
16	2	" "	White	Black	NONE	0
17	2	" "	White	Black	NONE	0
18	2	" "	White	Black	NONE	0
19	2	" "	White	Black	NONE	0
20	2	" "	White	Black	NONE	0
21	2	" "	White	Black	NONE	0
22	2	" "	White	Black	NONE	0
23	2	" "	White	Black	NONE	0
24	2	" "	White	Black	NONE	0
25	2	" "	White	Black	NONE	0
26	2	" "	White	Black	NONE	0
27	2	" "	White	Black	NONE	0
28	2	" "	White	Black	NONE	0
29	2	" "	White	Black	NONE	0
30	2	" "	White	Black	NONE	0
31	2	" "	White	Black	NONE	0
32	2	"l"	Black	Black	NONE	0
33	2	"o"	Black	Black	NONE	0
34	2	"g"	Black	Black	NONE	0
35	2	"i"	Black	Black	NONE	0
36	2	"c"	Black	Black	NONE	0
37	2	"i"	Black	Black	NONE	0
38	2	"a"	Black	Black	NONE	0
39	2	"n"	Black	Black	NONE	0
0	3	" "	White	Black	NONE	0
1	3	" "	White	Black	NONE	0
2	3	" "	White	Black	NONE	0
3	3	"E"	White	Black	NONE	0
4	3	"d"	White	Black	NONE	0
5	3	"s"	White	Black	NONE	0
6	3	"g"	White	Black	NONE	0
7	3	"e"	White	Black	NONE	0
8	3	"r"	White	Black	NONE	0
9	3	" "	White	Black	NONE	0
10	3	"D"	White	Black	NONE	0
11	3	"i"	White	Black	NONE	0
12	3	"j"	White	Black	NONE	0
13	3	"k"	White	Black	NONE	0
14	3	"s"	White	Black	NONE	0
15	3	"t"	White	Black	NONE	0
16	3	"r"	White	Black	NONE	0
17	3	"a"	White	Black	NONE	0
18	3	" "	White	Black	NONE	0
19	3	" "	White	Black	NONE	0
20	3	" "	White	Black	NONE	0
21	3	" "	White	Black	NONE	0
22	3	" "	White	Black	NONE	0
23	3	" "	White	Black	NONE	0
24	3	" "	White	Black	NONE	0
25	3	" "	White	Black	NONE	0
26	3	" "	White	Black	NONE	0
27	3	" "	White	Black	NONE	0
28	3	" "	White	Black	NONE	0
29	3	" "	White	Black	NONE	0
30	3	" "	White	Black	NONE	0
31	3	"p"	Black	Black	NONE	0
32	3	"r"	Black	Black	NONE	0
33	3	"o"	Black	Black	NONE	0
34	3	"f"	Black	Black	NONE	0
35	3	"e"	Black	Black	NONE	0
36	3	"s"	Black	Black	NONE	0
37	3	"s"	Black	Black	NONE	0
38	3	"o"	Black	Black	NONE	0
39	3	"r"	Black	Black	NONE	0
0	4	" "	White	Black	NONE	0
1	4	" "	White	Black	NONE	0
2	4	" "	White	Black	NONE	0
3	4	"B"	White	Black	NONE	0
4	4	"a"	White	Black	NONE	0
5	4	"r"	White	Black	NONE	0
6	4	"b"	White	Black	NONE	0
7	4	"a"	White	Black	NONE	0
8	4	"r"	White	Black	NONE	0
9	4	"a"	White	Black	NONE	0
10	4	" "	White	Black	NONE	0
11	4	"L"	White	Black	NONE	0
12	4	"i"	White	Black	NONE	0
13	4	"s"	White	Black	NONE	0
14	4	"k"	White	Black	NONE	0
15	4	"o"	White	Black	NONE	0
16	4	"v"	White	Black	NONE	0
17	4	" "	White	Black	NONE	0
18	4	" "	White	Black	NONE	0
19	4	" "	White	Black	NONE	0
20	4	" "	White	Black	NONE	0
21	4	" "	White	Black	NONE	0
22	4	" "	White	Black	NONE	0
23	4	" "	White	Black	NONE	0
24	4	" "	White	Black	NONE	0
25	4	" "	White	Black	NONE	0
26	4	" "	White	Black	NONE	0
27	4	" "	White	Black	NONE	0
28	4	" "	White	Black	NONE	0
29	4	" "	White	Black	NONE	0
30	4	" "	White	Black	NONE	0
31	4	"p"	Black	Black	NONE	0
32	4	"r"	Black	Black	NONE	0
33	4	"o"	Black	Black	NONE	0
34	4	"f"	Black	Black	NONE	0
35	4	"e"	Black	Black	NONE	0
36	4	"s"	Black	Black	NONE	0
37	4	"s"	Black	Black	NONE	0
38	4	"o"	Black	Black	NONE	0
39	4	"r"	Black	Black	NONE	0
0	5	" "	White	Black	NONE	0
1	5	" "	White	Black	NONE	0
2	5	" "	White	Black	NONE	0
3	5	"K"	White	Black	NONE	0
4	5	"e"	White	Black	NONE	0
5	5	"n"	White	Black	NONE	0
6	5	" "	White	Black	NONE	0
7	5	"T"	White	Black	NONE	0
8	5	"h"	White	Black	NONE	0
9	5	"o"	White	Black	NONE	0
10	5	"m"	White	Black	NONE	0
11	5	"p"	White	Black	NONE	0
12	5	"s"	White	Black	NONE	0
13	5	"o"	White	Black	NONE	0
14	5	"n"	White	Black	NONE	0
15	5	" "	White	Black	NONE	0
16	5	" "	White	Black	NONE	0
17	5	" "	White	Black	NONE	0
18	5	" "	White	Black	NONE	0
19	5	" "	White	Black	NONE	0
20	5	" "	White	Black	NONE	0
21	5	" "	White	Black	NONE	0
22	5	" "	White	Black	NONE	0
23	5	" "	White	Black	NONE	0
24	5	" "	White	Black	NONE	0
25	5	" "	White	Black	NONE	0
26	5	" "	White	Black	NONE	0
27	5	" "	White	Black	NONE	0
28	5	" "	White	Black	NONE	0
29	5	" "	White	Black	NONE	0
30	5	" "	White	Black	NONE	0
31	5	" "	White	Black	NONE	0
32	5	"e"	Black	Black	NONE	0
33	5	"n"	Black	Black	NONE	0
34	5	"g"	Black	Black	NONE	0
35	5	"i"	Black	Black	NONE	0
36	5	"n"	Black	Black	NONE	0
37	5	"e"	Black	Black	NONE	0
38	5	"e"	Black	Black	NONE	0
39	5	"r"	Black	Black	NONE	0
0	6	" "	White	Black	NONE	0
1	6	" "	White	Black	NONE	0
2	6	" "	White	Black	NONE	0
3	6	" "	White	Black	NONE	0
4	6	" "	White	Black	NONE	0
5	6	" "	White	Black	NONE	0
6	6	" "	White	Black	NONE	0
7	6	" "	White	Black	NONE	0
8	6	" "	White	Black	NONE	0
9	6	" "	White	Black	NONE	0
10	6	" "	White	Black	NONE	0
11	6	" "	White	Black	NONE	0
12	6	" "	White	Black	NONE	0
13	6	" "	White	Black	NONE	0
14	6	" "	White	Black	NONE	0
15	6	" "	White	Black	NONE	0
16	6	" "	White	Black	NONE	0
17	6	" "	White	Black	NONE	0
18	6	" "	White	Black	NONE	0
19	6	" "	White	Black	NONE	0
20	6	" "	White	Black	NONE	0
21	6	" "	White	Black	NONE	0
22	6	" "	White	Black	NONE	0
23	6	" "	White	Black	NONE	0
24	6	" "	White	Black	NONE	0
25	6	" "	White	Black	NONE	0
26	6	" "	White	Black	NONE	0
27	6	" "	White	Black	NONE	0
28	6	" "	White	Black	NONE	0
29	6	" "	White	Black	NONE	0
30	6	" "	White	Black	NONE	0
31	6	" "	White	Black	NONE	0
32	6	" "	White	Black	NONE	0
33	6	" "	White	Black	NONE	0
34	6	" "	White	Black	NONE	0
35	6	" "	White	Black	NONE	0
36	6	" "	White	Black	NONE	0
37	6	" "	White	Black	NONE	0
38	6	" "	White	Black	NONE	0
39	6	" "	White	Black	NONE	0
0	7	" "	White	Black	NONE	0
1	7	" "	White	Black	NONE	0
2	7	" "	White	Black	NONE	0
3	7	" "	White	Black	NONE	0
4	7	" "	White	Black	NONE	0
5	7	" "	White	Black	NONE	0
6	7	" "	White	Black	NONE	0
7	7	" "	White	Black	NONE	0
8	7	" "	White	Black	NONE	0
9	7	" "	White	Black	NONE	0
10	7	" "	White	Black	NONE	0
11	7	" "	White	Black	NONE	0
12	7	" "	White	Black	NONE	0
13	7	" "	White	Black	NONE	0
14	7	" "	White	Black	NONE	0
15	7	" "	White	Black	NONE	0
16	7	" "	White	Black	NONE	0
17	7	" "	White	Black	NONE	0
18	7	" "	White	Black	NONE	0
19	7	" "	White	Black	NONE	0
20	7	" "	White	Black	NONE	0
21	7	" "	White	Black	NONE	0
22	7	" "	White	Black	NONE	0
23	7	" "	White	Black	NONE	0
24	7	" "	White	Black	NONE	0
25	7	" "	White	Black	NONE	0
26	7	" "	White	Black	NONE	0
27	7	" "	White	Black	NONE	0
28	7	" "	White	Black	NONE	0
29	7	" "	White	Black	NONE	0
30	7	" "	White	Black	NONE	0
31	7	" "	White	Black	NONE	0
32	7	" "	White	Black	NONE	0
33	7	" "	White	Black	NONE	0
34	7	" "	White	Black	NONE	0
35	7	" "	White	Black	NONE	0
36	7	" "	White	Black	NONE	0
37	7	" "	White	Black	NONE	0
38	7	" "	White	Black	NONE	0
39	7	" "	White	Black	NONE	0
0	8	" "	White	Black	NONE	0
1	8	" "	White	Black	NONE	0
2	8	" "	White	Black	NONE	0
3	8	" "	White	Black	NONE	0
4	8	" "	White	Black	NONE	0
5	8	" "	White	Black	NONE	0
6	8	" "	White	Black	NONE	0
7	8	" "	White	Black	NONE	0
8	8	" "	White	Black	NONE	0
9	8	" "	White	Black	NONE	0
10	8	" "	White	Black	NONE	0
11	8	" "	White	Black	NONE	0
12	8	" "	White	Black	NONE	0
13	8	" "	White	Black	NONE	0
14	8	" "	White	Black	NONE	0
15	8	" "	White	Black	NONE	0
16	8	" "	White	Black	NONE	0
17	8	" "	White	Black	NONE	0
18	8	" "	White	Black	NONE	0
19	8	" "	White	Black	NONE	0
20	8	" "	White	Black	NONE	0
21	8	" "	White	Black	NONE	0
22	8	" "	White	Black	NONE	0
23	8	" "	White	Black	NONE	0
24	8	" "	White	Black	NONE	0
25	8	" "	White	Black	NONE	0
26	8	" "	White	Black	NONE	0
27	8	" "	White	Black	NONE	0
28	8	" "	White	Black	NONE	0
29	8	" "	White	Black	NONE	0
30	8	" "	White	Black	NONE	0
31	8	" "	White	Black	NONE	0
32	8	" "	White	Black	NONE	0
33	8	" "	White	Black	NONE	0
34	8	" "	White	Black	NONE	0
35	8	" "	White	Black	NONE	0
36	8	" "	White	Black	NONE	0
37	8	" "	White	Black	NONE	0
38	8	" "	White	Black	NONE	0
39	8	" "	White	Black	NONE	0
0	9	" "	White	Black	NONE	0
1	9	" "	White	Black	NONE	0
2	9	" "	White	Black	NONE	0
3	9	" "	White	Black	NONE	0
4	9	" "	White	Black	NONE	0
5	9	" "	White	Black	NONE	0
6	9	" "	White	Black	NONE	0
7	9	" "	White	Black	NONE	0
8	9	" "	White	Black	NONE	0
9	9	" "	White	Black	NONE	0
10	9	" "	White	Black	NONE	0
11	9	" "	White	Black	NONE	0
12	9	" "	White	Black	NONE	0
13	9	" "	White	Black	NONE	0
14	9	" "	White	Black	NONE	0
15	9	" "	White	Black	NONE	0
16	9	" "	White	Black	NONE	0
17	9	" "	White	Black	NONE	0
18	9	" "	White	Black	NONE	0
19	9	" "	White	Black	NONE	0
20	9	" "	White	Black	NONE	0
21	9	" "	White	Black	NONE	0
22	9	" "	White	Black	NONE	0
23	9	" "	White	Black	NONE	0
24	9	" "	White	Black	NONE	0
25	9	" "	White	Black	NONE	0
26	9	" "	White	Black	NONE	0
27	9	" "	White	Black	NONE	0
28	9	" "	White	Black	NONE	0
29	9	" "	White	Black	NONE	0
30	9	" "	White	Black	NONE	0
31	9	" "	White	Black	NONE	0
32	9	" "	White	Black	NONE	0
33	9	" "	White	Black	NONE	0
34	9	" "	White	Black	NONE	0
35	9	" "	White	Black	NONE	0
36	9	" "	White	Black	NONE	0
37	9	" "	White	Black	NONE	0
38	9	" "	White	Black	NONE	0
39	9	" "	White	Black	NONE	0
