x	y	symbol_debug	fg	bg	modifier	modifier_bits
29	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
30	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
31	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
32	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
33	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
34	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
35	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
36	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
37	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
38	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
39	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
40	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
41	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
42	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
43	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
44	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
45	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
46	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
47	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
48	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
49	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
50	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
51	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
52	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
53	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
54	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
55	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
56	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
57	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
58	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
59	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
60	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
61	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
62	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
63	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
64	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
65	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
66	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
67	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
68	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
69	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
70	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
71	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
72	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
73	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
74	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
75	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
76	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
77	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
78	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
79	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
80	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
81	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
82	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
83	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
84	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
85	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
86	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
87	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
88	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
89	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
90	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
91	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
92	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
93	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
94	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
95	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
96	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
97	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
98	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
99	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
100	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
101	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
102	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
103	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
104	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
105	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
106	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
107	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
108	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
109	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
110	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
111	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
112	0	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
113	0	"a"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
114	0	"n"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
115	0	"a"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
116	0	"l"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
117	0	"y"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
118	0	"s"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
119	0	"t"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
0	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
1	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
2	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
3	1	"G"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
4	1	"r"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
5	1	"a"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
6	1	"c"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
7	1	"e"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
8	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
9	1	"H"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
10	1	"o"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
11	1	"p"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
12	1	"p"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
13	1	"e"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
14	1	"r"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
15	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
16	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
17	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
18	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
19	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
20	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
21	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
22	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
23	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
24	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
25	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
26	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
27	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
28	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
29	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
30	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
31	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
32	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
33	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
34	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
35	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
36	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
37	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
38	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
39	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
40	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
41	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
42	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
43	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
44	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
45	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
46	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
47	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
48	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
49	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
50	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
51	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
52	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
53	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
54	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
55	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
56	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
57	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
58	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
59	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
60	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
61	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
62	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
63	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
64	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
65	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
66	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
67	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
68	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
69	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
70	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
71	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
72	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
73	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
74	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
75	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
76	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
77	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
78	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
79	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
80	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
81	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
82	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
83	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
84	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
85	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
86	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
87	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
88	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
89	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
90	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
91	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
92	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
93	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
94	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
95	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
96	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
97	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
98	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
99	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
100	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
101	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
102	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
103	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
104	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
105	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
106	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
107	1	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
108	1	"r"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
109	1	"e"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
110	1	"a"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
111	1	"r"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
112	1	" "	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
113	1	"a"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
114	1	"d"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
115	1	"m"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
116	1	"i"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
117	1	"r"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
118	1	"a"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
119	1	"l"	Rgb(119, 113, 106)	Rgb(251, 250, 248)	NONE	0
0	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
1	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
2	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
3	2	"A"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
4	2	"l"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
5	2	"a"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
6	2	"n"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
7	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
8	2	"T"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
9	2	"u"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
10	2	"r"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
11	2	"i"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
12	2	"n"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
13	2	"g"	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
14	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
15	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
16	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
17	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
18	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
19	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
20	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
21	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
22	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
23	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
24	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
25	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
26	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
27	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
28	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
29	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
30	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
31	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
32	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
33	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
34	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
35	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
36	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
37	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
38	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
39	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
40	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
41	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
42	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
43	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
44	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
45	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
46	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
47	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
48	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
49	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
50	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
51	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
52	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
53	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
54	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
55	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
56	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
57	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
58	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
59	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
60	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
61	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
62	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
63	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
64	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
65	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
66	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
67	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
68	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
69	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
70	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
71	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
72	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
73	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
74	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
75	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
76	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
77	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
78	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
79	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
80	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
81	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
82	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
83	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
84	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
85	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
86	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
87	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
88	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
89	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
90	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
91	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
92	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
93	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
94	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
95	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
96	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
97	2	" "	Rgb(27, 26, 23)	Rgb(251, 250, 248)	NONE	0
