x	y	symbol_debug	fg	bg	modifier	modifier_bits
0	8	" "	Reset	Reset	NONE	0
1	8	" "	Reset	Reset	NONE	0
2	8	" "	Reset	Reset	NONE	0
3	8	" "	Reset	Reset	NONE	0
4	8	" "	Reset	Reset	NONE	0
5	8	" "	Reset	Reset	NONE	0
6	8	" "	Reset	Reset	NONE	0
7	8	" "	Reset	Reset	NONE	0
8	8	" "	Reset	Reset	NONE	0
9	8	" "	Reset	Reset	NONE	0
10	8	" "	Reset	Reset	NONE	0
11	8	" "	Reset	Reset	NONE	0
12	8	" "	Reset	Reset	NONE	0
13	8	" "	Reset	Reset	NONE	0
14	8	" "	Reset	Reset	NONE	0
15	8	" "	Reset	Reset	NONE	0
16	8	" "	Reset	Reset	NONE	0
17	8	" "	Reset	Reset	NONE	0
18	8	" "	Reset	Reset	NONE	0
19	8	" "	Reset	Reset	NONE	0
20	8	" "	Reset	Reset	NONE	0
21	8	" "	Reset	Reset	NONE	0
22	8	" "	Reset	Reset	NONE	0
23	8	" "	Reset	Reset	NONE	0
24	8	" "	Reset	Reset	NONE	0
25	8	" "	Reset	Reset	NONE	0
26	8	" "	Reset	Reset	NONE	0
27	8	" "	Reset	Reset	NONE	0
28	8	" "	Reset	Reset	NONE	0
29	8	" "	Reset	Reset	NONE	0
30	8	" "	Reset	Reset	NONE	0
31	8	" "	Reset	Reset	NONE	0
32	8	" "	Reset	Reset	NONE	0
33	8	" "	Reset	Reset	NONE	0
34	8	" "	Reset	Reset	NONE	0
35	8	" "	Reset	Reset	NONE	0
36	8	" "	Reset	Reset	NONE	0
37	8	" "	Reset	Reset	NONE	0
38	8	" "	Reset	Reset	NONE	0
39	8	" "	Reset	Reset	NONE	0
0	9	" "	Reset	Reset	NONE	0
1	9	" "	Reset	Reset	NONE	0
2	9	" "	Reset	Reset	NONE	0
3	9	" "	Reset	Reset	NONE	0
4	9	" "	Reset	Reset	NONE	0
5	9	" "	Reset	Reset	NONE	0
6	9	" "	Reset	Reset	NONE	0
7	9	" "	Reset	Reset	NONE	0
8	9	" "	Reset	Reset	NONE	0
9	9	" "	Reset	Reset	NONE	0
10	9	" "	Reset	Reset	NONE	0
11	9	" "	Reset	Reset	NONE	0
12	9	" "	Reset	Reset	NONE	0
13	9	" "	Reset	Reset	NONE	0
14	9	" "	Reset	Reset	NONE	0
15	9	" "	Reset	Reset	NONE	0
16	9	" "	Reset	Reset	NONE	0
17	9	" "	Reset	Reset	NONE	0
18	9	" "	Reset	Reset	NONE	0
19	9	" "	Reset	Reset	NONE	0
20	9	" "	Reset	Reset	NONE	0
21	9	" "	Reset	Reset	NONE	0
22	9	" "	Reset	Reset	NONE	0
23	9	" "	Reset	Reset	NONE	0
24	9	" "	Reset	Reset	NONE	0
25	9	" "	Reset	Reset	NONE	0
26	9	" "	Reset	Reset	NONE	0
27	9	" "	Reset	Reset	NONE	0
28	9	" "	Reset	Reset	NONE	0
29	9	" "	Reset	Reset	NONE	0
30	9	" "	Reset	Reset	NONE	0
31	9	" "	Reset	Reset	NONE	0
32	9	" "	Reset	Reset	NONE	0
33	9	" "	Reset	Reset	NONE	0
34	9	" "	Reset	Reset	NONE	0
35	9	" "	Reset	Reset	NONE	0
36	9	" "	Reset	Reset	NONE	0
37	9	" "	Reset	Reset	NONE	0
38	9	" "	Reset	Reset	NONE	0
39	9	" "	Reset	Reset	NONE	0
