source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	EARLY-007	EARLY-007	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	2e453023 §5 R5;587c53bd §25	Every component is safe at 0×0 through3×3, clips both edges, registers no stale geometry, and avoids underflow/ragged-row indexing.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Layer traps remain live even when body cannot paint.	Full tiny matrix; sentinel outside rect; translated left-edge checks; zero-size-to-live transitions.	TASK-012;TASK-031	docs/refactoring-plan/history-early-obligations.tsv:8	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Every component is safe at 0×0 through3×3, clips both edges, registers no stale geometry, and avoids underflow/ragged-row indexing. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:8.
HIST	EARLY-032	EARLY-032	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	dc3e0fa1 §28 P6;70dacec1 §29	Mono disabled text stays readable and DIM; capability-implied states use union not else-if; readiness reported through real status fixture.	accepted_with_later_amendments	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: 18→19→20 counts are historical stages; reason strings alone cannot prove truthful narrowing; later REPORTS_STATUS/static resolution controls.	Every implied state painted; negative control for false narrowing; busy/loading/error precedence and selected editing flags.	TASK-031	docs/refactoring-plan/history-early-obligations.tsv:33	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Mono disabled text stays readable and DIM; capability-implied states use union not else-if; readiness reported through real status fixture. Source disposition: accepted_with_later_amendments. Exact source: docs/refactoring-plan/history-early-obligations.tsv:33.
HIST	EARLY-033	EARLY-033	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	70dacec1 §29 Q1;70dacec1 §§31–32	Pressed brackets use existing reserved padding; Glyph Slot Clear reserves a blank cell and differs from Inherit; neutral custom family receives observable mono behavior.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: RowUi no-pad lists use container styling; unresolved Choice/Brand applicability cannot be guessed.	Clear/Set/Inherit width and cells; label extent preserved; custom family paint not rule counter; Choice/Brand later source adjudication.	TASK-015;TASK-018;TASK-031	docs/refactoring-plan/history-early-obligations.tsv:34	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Pressed brackets use existing reserved padding; Glyph Slot Clear reserves a blank cell and differs from Inherit; neutral custom family receives observable mono behavior. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:34.
HIST	EARLY-034	EARLY-034	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	dc3e0fa1 §28 P5;70dacec1 §29 Q2	Reference-state projection must remain inert and cannot manufacture input/focus/capture authority.	accepted_invariant_old_API_superseded	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Component-local state_override/inherit_forced and private Fixture paired override are superseded by§72 Ui::reference; late-reader direct source join required.	Exact four-runtime-bit reference projection; derived props unchanged; no registrations/lifecycle/cursor; live child escape rejected.	TASK-010;TASK-031	docs/refactoring-plan/history-early-obligations.tsv:35	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Reference-state projection must remain inert and cannot manufacture input/focus/capture authority. Source disposition: accepted_invariant_old_API_superseded. Exact source: docs/refactoring-plan/history-early-obligations.tsv:35.
HIST	EARLY-036	EARLY-036	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	587c53bd §26	Ui::resolve/Theme::metrics are shared sizing paths without painting side effects; Ui::style/with_part records actual painting family/part and resolved role.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: No hardcoded Button in Harness resolved query; no cache mutation disguised as measured semantic state.	Record actual queried family/variant; metrics surface-independent; one with_part resolve; role record only actualpaint.	TASK-011;TASK-012;TASK-031	docs/refactoring-plan/history-early-obligations.tsv:37	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Ui::resolve/Theme::metrics are shared sizing paths without painting side effects; Ui::style/with_part records actual painting family/part and resolved role. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:37.
HIST	EARLY-049	EARLY-049	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	e8d053c9 §§16–17;95ab6529 §21;587c53bd §25	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Macro name=>Case pins name; no blanket action trace on unconstrained Action; extra tests allowed but missing named tests fail.	Inventory equality with ownership exclusions; capability implication checks; compile actual examples; component state not click-only fixture.	TASK-031;TASK-066;TASK-068;TASK-071;TASK-073	docs/refactoring-plan/history-early-obligations.tsv:50	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Every public component has real Conformance case and applicable semantic matrix, exact named test inventory, all runnable external examples and author proof. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-obligations.tsv:50.
HIST	EARLY-AMEND-001	EARLY-AMEND-001	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	9486b654 §26.2	Sizing resolution records no painted parts; painted-part evidence must come from actual instrumented paint paths.	accepted correction	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Strikes false Ui::style/style_patched automatic styled-part recording claim; later parts instrumentation must prove its actual behavior.	Downstream author paint fixture resolves and paints declared parts; sizing-only resolution produces no styled-part evidence.	TASK-012;TASK-031;TASK-073	docs/refactoring-plan/history-early-amendments-obligations.tsv:2	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Sizing resolution records no painted parts; painted-part evidence must come from actual instrumented paint paths. Source disposition: accepted correction. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:2.
HIST	EARLY-AMEND-008	EARLY-AMEND-008	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	739754c7 §11.4;a1759b2a §11.4	Any readiness API must paint its ICON affordance and declare REPORTS_STATUS; BUSY and ERROR cannot be narrowed out.	accepted; oracle reconciliation required	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Declaration alone was insufficient. Static ICON+LOADING underline later distinguishes LOADING from BUSY without unrelated flags.	Real readiness fixtures; disabled/error combinations; mono symbol/modifier distinction; exact oracle app frames.	TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:9	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Any readiness API must paint its ICON affordance and declare REPORTS_STATUS; BUSY and ERROR cannot be narrowed out. Source disposition: accepted; oracle reconciliation required. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:9.
HIST	EARLY-AMEND-009	EARLY-AMEND-009	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a3fe79b1 §§11.4,20.10;a1759b2a §§11.3–11.4	Mono fallbacks are a private static resolver stage with 20 generic entries, applied once after merged recipe rules and before author overrides.	accepted supersession	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Replaces18/19 copied per-recipe rules; targeted family entries are additional; older19 references in same cumulative revision are stale.	Storage unchanged across downgrade/clones; declared/neutral/custom families; repeated projection; CHECKED/PRESSED overlap; override precedence.	TASK-011;TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:10	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Mono fallbacks are a private static resolver stage with 20 generic entries, applied once after merged recipe rules and before author overrides. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:10.
HIST	EARLY-AMEND-013	EARLY-AMEND-013	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	4d262110 §20.10 item20;a1759b2a §12.1	Reference state must not erase props-derived error/readiness.	accepted invariant; original mechanism superseded	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Item20 classified former forced-state repair for ProgressBar/Meter/HintBar; central reference scope replaces local forced operator.	Error+disabled reports error; Ready has no error affordance; labels/arithmetic/percentage geometry unchanged against oracle.	TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:14	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Reference state must not erase props-derived error/readiness. Source disposition: accepted invariant; original mechanism superseded. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:14.
HIST	EARLY-AMEND-021	EARLY-AMEND-021	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §§12.1,16.2,17,18.3,21,28;15ecde1e;0f018368	Ui::reference makes complete subtree inert and targets only one owner/part with FOCUSED/FOCUS_VISIBLE/HOVERED/PRESSED.	accepted supersession	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Deletes all component state_override/inherit_forced, including FieldControl hooks; historical rejection of central scope is superseded.	Callback/slot/nested component suppression of hits/ring/layout/cursor/bindings/layers; exact target and None; no semantic flag injection.	TASK-010;TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:22	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Ui::reference makes complete subtree inert and targets only one owner/part with FOCUSED/FOCUS_VISIBLE/HOVERED/PRESSED. Source disposition: accepted supersession. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:22.
HIST	EARLY-AMEND-022	EARLY-AMEND-022	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §16.2;15371443 §29.2	Fixture::force couples real semantic data with optional reference state; Some(empty) is inert, None is live.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Private reference_state:Option<StateFlags> replaces private StateFlags; selected/decor_flags and readiness are explicit.	Construction privacy; forced default differs from live; exact child/activation target; semantic state preserved for collections/forms.	TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:23	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Fixture::force couples real semantic data with optional reference state; Some(empty) is inert, None is live. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:23.
HIST	EARLY-AMEND-029	EARLY-AMEND-029	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §16.2;cd70747d	Conformance distinguishes SELECTS from COLLECTION and supports actual Click/DoubleClick activation plus real semantic mono setup.	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Grid uses DoubleClick; selected state cannot be fabricated by reference bits. Registry synchronization adds Probe/DerivedHintBar and removes stale registrations.	Compare live public component inventory with actual registry; cap negative controls; real selection/setup and gesture equivalence.	TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:30	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Conformance distinguishes SELECTS from COLLECTION and supports actual Click/DoubleClick activation plus real semantic mono setup. Source disposition: accepted. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:30.
HIST	EARLY-AMEND-033	EARLY-AMEND-033	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	a1759b2a §20.10 items28–31	Semantic selection is caller/state-owned; Select disclosure has distinct SelectClosed/SelectOpen glyphs and exact field marker position.	accepted boundary; oracle output governs	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	TASK-018 selection/Select disclosure;TASK-023 Dialog reference target;TASK-031 conformance closure	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: Historical16/28/177-key movements do not authorize new parity drift; no-prompt Dialog reference targets first enabled action only. TASK-023 proves prompt input versus no-prompt first-enabled action including disabled leading action; TASK-031 consumes accepted producer proof without reversing prerequisites.	Exactly one semantic chosen/active row; closed/open Select glyph and FIELD.right()-2; prompt target versus action; no root/sibling runtime flags.	TASK-018;TASK-023;TASK-031	docs/refactoring-plan/history-early-amendments-obligations.tsv:34	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	closure	Real Dialog conformance fixture consumes accepted023 target proof and018 semantic selection/disclosure; full registry cannot replace component owner. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:34. Source disposition: accepted boundary; oracle output governs. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:34.
HIST	EARLY-AMEND-044	EARLY-AMEND-044	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	15371443 §29.9	TextArea covered FIELD part override can be proved by its actual recorded resolution when composed paint leaves digest unchanged.	accepted implementation evidence	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Preserve accepted clause with amendment: ebfa8b8 closes earlier false negative; patch_part hook remains future optional ordering-hardening, not mandatory unfinished gate.	Check selected part/owner resolution and theme immutability; no unrelated sibling comparison; include current text_area override case.	TASK-016;TASK-031;TASK-073	docs/refactoring-plan/history-early-amendments-obligations.tsv:45	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	TextArea covered FIELD part override can be proved by its actual recorded resolution when composed paint leaves digest unchanged. Source disposition: accepted implementation evidence. Exact source: docs/refactoring-plan/history-early-amendments-obligations.tsv:45.
HIST	F17	F17	IMPROVEMENTS_PLAN.md;docs/improvements/f17-empty-allocations-emit-nothing.md	215990ef;abb480ac;c9661f6c;64add0ea;812bad84;02f5294b	Empty allocations paint/register nothing	later_open	not established	Component containment	current_main_mapping_required	Zero/tiny nested containment with sentinel surroundings	Component containment	TASK-012;TASK-031	docs/refactoring-plan/historical-obligations.tsv:151	global semantic anchor; supplemental clauses retained	R-001	AC-001	CHK-006	primary	Empty allocations paint/register nothing Source disposition: later_open. Exact source: docs/refactoring-plan/historical-obligations.tsv:151.
HIST	HAR-002	HAR-002	docs/audit/api-audit.md:1073-1098	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=834aa58e	Focus transition lifecycle removes commit/validation/data mutation from draw	accepted direction	unread	editors; grid; dialogs; menu; select	unverified	Fix phase capabilities and transition delivery across all families	Headless update; shared-state draw twice; focus loss exactly once	TASK-016;TASK-031	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:3	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Focus transition lifecycle removes commit/validation/data mutation from draw Source disposition: accepted direction. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:3.
HIST	HAR-018	HAR-018	docs/audit/api-audit.md:1209-1280	locator_pin=7b27732a8c3c131760ec3438f641cb3c11343a42;historical_provenance_edges=834aa58e	Historical tests omit purity custom theme mono tiny rect secrets nested identity/performance	historical evidence	unread	conformance; harness; catalog	unverified	Close actual obligations beyond historical counts; no inherited pass	Named tests executed nonzero; immutable oracle; actual action/state/frame assertions	TASK-031;TASK-066;TASK-071	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:19	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Historical tests omit purity custom theme mono tiny rect secrets nested identity/performance Source disposition: historical evidence. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:19.
HIST	HAR-030	HAR-030	docs/audit/architecture-research.md:1059-1087	e81ca17b	12theme scenarios plus A-H executable gates proposed	proposed artifacts; owner amendments govern	unread	theme/catalog examples; conformance	unverified	Replace overstrong impossible-state and text-token tests with truthful supported behavior proof	Real part-local pixel effects; actions; nonzero selected tests; allocation corpus; immutable oracle	TASK-031;TASK-068	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:31	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	12theme scenarios plus A-H executable gates proposed Source disposition: proposed artifacts; owner amendments govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:31.
HIST	HAR-038	HAR-038	docs/reviews/slice2-architecture-review.md:M13-M18/M26-M27;605-622	4e15e97e	Public testing introspection; truthful auto-draw suppression; real keyed fixtures; capability-aware conformance	J accepted; later fixtures and named suites govern	unread	testing crate; Harness; Scene; fixtures; conformance	unverified	Replace placeholder or private-field tests with real external behavior evidence	Three Outcome mapping; diagnostics; real reorder actions; typed-character exception; actual fixture list; separate release perf and trybuild inventory	TASK-031;TASK-073	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:39	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Public testing introspection; truthful auto-draw suppression; real keyed fixtures; capability-aware conformance Source disposition: J accepted; later fixtures and named suites govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:39.
HIST	HAR-039	HAR-039	docs/reviews/slice2-architecture-review.md:M19-M22/M31;A3-A7/A15-A17;724-776	4e15e97e	Goal/scenario/API traceability; deterministic theme seeds; actual paint and Unicode corpus; compiled documentation	J accepted; later theme and deferred-doc boundaries govern	unread	theme; painter; component docs; Showcase; doc-check	unverified	Join named proof to actual public contracts without treating sketches as compile evidence	Seed table determinism; contrast; global variant isolation; painted glyphs; 200-plus Unicode fixture strings widths0-120; body-slot equivalence; no placeholders	TASK-011;TASK-031;TASK-068	docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:40	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Goal/scenario/API traceability; deterministic theme seeds; actual paint and Unicode corpus; compiled documentation Source disposition: J accepted; later theme and deferred-doc boundaries govern. Exact source: docs/refactoring-plan/history-inputs-api-app-research-obligations.tsv:40.
