source_namespace	source_id	id	source_document	historical_revision	decision_requirement	authority_status	implementation_commit	files_components	current_main_status	remaining_work	tests_gates	task_ids	source_ledger_row	relationship	requirement_id	acceptance_id	check_id	role	disposition
HIST	HL-61-NUMBER	HL-61-NUMBER	COMPONENT_ARCHITECTURE.md;REFACTORING_STATE.md where cited	c62ec8d3 source diff	Detailed gutter source number belongs in RowDecor.number; frozen GridModel trait restored	implemented-correction	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	source-scoped component/owner; see source ledger	not independently verified in this source ledger; join architecture-matrix.tsv and {showcase,tablepro,jackin,holla}-scenarios.tsv; source disposition is not completion	Apply accepted contract; reject/supersede: Temporary GridModel::row_number extra method	Retain exact trait witness and keyed sorted source-number display proof	TASK-022;TASK-060	docs/refactoring-plan/history-late-obligations.tsv:18	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Detailed gutter source number belongs in RowDecor.number; frozen GridModel trait restored Source disposition: implemented-correction. Exact source: docs/refactoring-plan/history-late-obligations.tsv:18.
HIST	HM57	HM57	COMPONENT_ARCHITECTURE.md;docs/reviews/laneB-grid-contract.md	3adb6efe §52 Q1	Grid emits keyed sort request; adapter owns domain comparator/permutation including NULLs-last and numeric ordering	accepted	a1759b2a;later GridModel freeze	Grid;TablePro grid_model	retain_verify	No rendered-text comparator/local-sort switch/order vector in Grid; row/cell/edit identities survive model reorder	server-sort dispatch; local result order1,2,10+NULL; keyed pending edits/range/checks	TASK-022;TASK-060	docs/refactoring-plan/history-middle-obligations.tsv:58	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Grid emits keyed sort request; adapter owns domain comparator/permutation including NULLs-last and numeric ordering Source disposition: accepted. Exact source: docs/refactoring-plan/history-middle-obligations.tsv:58.
HIST	RG12	RG12	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md;dce91d51;2d81eec4;25ea92b0;efada044;d4715f8e	No real database/provider API/external Jackin process integration	retained_scope_boundary	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	All app deterministic adapters	historical_contract_extracted_current_proof_owned_by_matrices	All app deterministic adapters	Side-effect isolation and simulated world assertions	TASK-043;TASK-052;TASK-060	docs/refactoring-plan/history-other-obligations.tsv:13	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-004	AC-004	CHK-001	forbidden	No real database/provider API/external Jackin process integration Source disposition: retained_scope_boundary. Exact source: docs/refactoring-plan/history-other-obligations.tsv:13.
HIST	RG36	RG36	REFACTORING_GOAL.md	e48137f1:REFACTORING_GOAL.md;dce91d51;2d81eec4;25ea92b0;efada044;d4715f8e	Grid mechanics generic; SQL,FK,nullable schema,commit queues and database validation stay in TablePro adapters	accepted	not independently established by historical reading; see architecture-matrix.tsv and app scenario matrices	A-Grid; TablePro rows	historical_contract_extracted_current_proof_owned_by_matrices	A-Grid; TablePro rows	Generic non-database consumer and TablePro capability journeys	TASK-022;TASK-060	docs/refactoring-plan/history-other-obligations.tsv:37	retained supplemental source clause; exact equivalent/refinement/supersession groups in history-ledger-reconciliation.md	R-002	AC-002	CHK-006	primary	Grid mechanics generic; SQL,FK,nullable schema,commit queues and database validation stay in TablePro adapters Source disposition: accepted. Exact source: docs/refactoring-plan/history-other-obligations.tsv:37.
APP-FLOW	TFLOW-C60-020	TFLOW-C60-020	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Orders tab selection, breadcrumb, primary grid focus and cursor. All post-open Table/Grid behavior is real production input/draw. The original initial-query prefix remains independently required, never omitted or mislabeled as already passing.	accepted_source_derived	not implemented by planning	TP-020	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:42	derived bounded contribution; parent TP-020 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-021	TFLOW-C60-021	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Single-click preview reuse; second same-object click promotes; pinned tab persists. All post-open Table/Grid behavior is real production input/draw. The original initial-query prefix remains independently required, never omitted or mislabeled as already passing.	accepted_source_derived	not implemented by planning	TP-021	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:43	derived bounded contribution; parent TP-021 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-027	TFLOW-C60-027	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Row/column cursor, scroll offsets, sticky headers, scrollbar, fades and no overscroll. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-027	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:16	derived bounded contribution; parent TP-027 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-028	TFLOW-C60-028	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Mouse wheel axis and thumb hit regions preserve cursor/selection. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-028	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:17	derived bounded contribution; parent TP-028 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-029	TFLOW-C60-029	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Multi-row/range selected tones, copy character status and Esc clearing. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-029	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:18	derived bounded contribution; parent TP-029 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-030	TFLOW-C60-030	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Stable row data reorder, header markers and exact statuses. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-030	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:19	derived bounded contribution; parent TP-030 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-031	TFLOW-C60-031	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Short currency cell edit snapshot/cancel, UTF-8 cursor and dirty bytes; Tab/BackTab exact source next-cell/focus behavior; explicit current/different/repeated completed-click outcomes; original long notes behavior retained in TP-037. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-031	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:20	derived bounded contribution; parent TP-031 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-032	TFLOW-C60-032	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Read-only/key treatment and type/nullability feedback exactly oracle. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-032	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:21	derived bounded contribution; parent TP-032 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-033	TFLOW-C60-033	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Default/auto cells, counts, stable row identity and undo sequence. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-033	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:22	derived bounded contribution; parent TP-033 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-037	TFLOW-C60-037	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Reference table filtered by id; formatted JSON/code viewer and scrolling; long notes actual click/Enter branch preserved: at120x40 registered partial hit is unroutable and click inert then Enter opens viewer; each other size freezes its exact locate/clip outcome; notes paste never invents inline pending edits. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-037	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:25	derived bounded contribution; parent TP-037 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-038	TFLOW-C60-038	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Demo cap message, loading clears, no phantom rows or loop. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-038	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:26	derived bounded contribution; parent TP-038 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-039	TFLOW-C60-039	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Column default from cursor, update identity, cancellation and rows; field Tab commits without applying, button Add/Cancel/Update executes while Filter is still open; field Enter applies immediately as separately retained TP-040 source branch. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-039	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:27	derived bounded contribution; parent TP-039 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-040	TFLOW-C60-040	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Operator ranking and second/no-value fields; upper-field bracketed paste consumed without insertion while lower draft remains10; typed20 produces upper bound; SQL/preview and range exact; separate lower replace(10) Enter applies early with empty upper bound and closes Filter. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-040	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:28	derived bounded contribution; parent TP-040 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-041	TFLOW-C60-041	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Exact source coercion: nonempty not-number is accepted into the filter rather than rejected by a new validator; no-results and clear restore; field Tab retains modal until explicit Add. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-041	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:29	derived bounded contribution; parent TP-041 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-042	TFLOW-C60-042	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Prefill and boolean composition; only ChipBar group is a focus stop, not lead/individual chip/clear-all; completed lead click toggles match_all and focuses group, group Enter edits first chip rather than activating lead, Space toggles, Delete removes, uppercase X clears; no invented clear-all button. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-042	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:30	derived bounded contribution; parent TP-042 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-043	TFLOW-C60-043	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	All four modes, code layout and preserved data cursor/state. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-043	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:31	derived bounded contribution; parent TP-043 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-044	TFLOW-C60-044	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Correct active tab marker, sorted schema grid, no row mutations. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-044	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:32	derived bounded contribution; parent TP-044 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
APP-FLOW	TFLOW-C60-074	TFLOW-C60-074	docs/refactoring-plan/app-flow-contributions.tsv	02f5294bfdbf38004cc49130d0aff1d01f31434c	Exact Need/Have copy, no clipped writes, preserved state and valid focus. Execute the exact listed suffix keys/paste/mouse/resize on real production handlers. No real provider/DB/clipboard effect. Preserve complete parent navigation and every omitted full frame for TASK-063.	accepted_source_derived	not implemented by planning	TP-074	requires frozen baseline and candidate proof	Exact contribution and complete parent remain separate required identities	exact direct frame or qualified semantic assertion	TASK-060;TASK-005;TASK-064;TASK-069	docs/refactoring-plan/app-flow-contributions.tsv:36	derived bounded contribution; parent TP-074 remains intact	R-002	AC-002	CHK-006	primary	required nonempty source-derived semantic contribution
